#,,,,,,,,,,,,,,,,,,,,,,
# Results on Sun,13 Apr 2025 23:25:34 GMT,,,,,,,,,,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML,like Gecko) Chrome/135.0.0.0 Safari/537.36,,,,,,,,,,,,,,,,,,,,,
# Design number was non-random = 1,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,,,,,,,,,,,
# 13. PROLIFIC_ID.,,,,,,,,,,,,,,,,,,,,,,
# 14. Comments.,,,,,,,,,,,,,,,,,,,,,,
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,53,0,fill,NULL,PennController,54,_Trial_,End,1744583765504,595bee9282be5500017ad683,132,52,2,fill,leg,_52,The recruiter stapled the ad to a bulletin board in the corridor.,91,fill_52_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,2,0,crit,NULL,PennController,3,_Trial_,Start,1744583765506,595bee9282be5500017ad683,81,1,2,crit,ill,_01,Mom adopted a dog but the baby was upset by all the banks.,68,crit_01_ill_sent_68.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,2,0,crit,NULL,PennController,3,_Header_,Start,1744583765506,595bee9282be5500017ad683,81,1,2,crit,ill,_01,Mom adopted a dog but the baby was upset by all the banks.,68,crit_01_ill_sent_68.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,2,0,crit,NULL,PennController,3,_Header_,End,1744583765506,595bee9282be5500017ad683,81,1,2,crit,ill,_01,Mom adopted a dog but the baby was upset by all the banks.,68,crit_01_ill_sent_68.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,2,0,crit,NULL,TextInput,q1,Final,Mom adopted a dog but the baby was upset by all the barks.,1744583795004,595bee9282be5500017ad683,81,1,2,crit,ill,_01,Mom adopted a dog but the baby was upset by all the banks.,68,crit_01_ill_sent_68.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,2,0,crit,NULL,PennController,3,_Trial_,End,1744583795005,595bee9282be5500017ad683,81,1,2,crit,ill,_01,Mom adopted a dog but the baby was upset by all the banks.,68,crit_01_ill_sent_68.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,44,0,fill,NULL,PennController,45,_Trial_,Start,1744583795006,595bee9282be5500017ad683,123,43,2,fill,leg,_43,The advisee opened a document for the visitor with trepidation.,30,fill_43_leg_sent_30.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,44,0,fill,NULL,PennController,45,_Header_,Start,1744583795006,595bee9282be5500017ad683,123,43,2,fill,leg,_43,The advisee opened a document for the visitor with trepidation.,30,fill_43_leg_sent_30.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,44,0,fill,NULL,PennController,45,_Header_,End,1744583795006,595bee9282be5500017ad683,123,43,2,fill,leg,_43,The advisee opened a document for the visitor with trepidation.,30,fill_43_leg_sent_30.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,44,0,fill,NULL,TextInput,q1,Final,The advisee opened a document for the visitor with trepidation.,1744583818470,595bee9282be5500017ad683,123,43,2,fill,leg,_43,The advisee opened a document for the visitor with trepidation.,30,fill_43_leg_sent_30.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,44,0,fill,NULL,PennController,45,_Trial_,End,1744583818470,595bee9282be5500017ad683,123,43,2,fill,leg,_43,The advisee opened a document for the visitor with trepidation.,30,fill_43_leg_sent_30.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,36,0,fill,NULL,PennController,37,_Trial_,Start,1744583818471,595bee9282be5500017ad683,115,35,2,fill,leg,_35,When she said that she worked for the government she misled a juryman.,73,fill_35_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,36,0,fill,NULL,PennController,37,_Header_,Start,1744583818471,595bee9282be5500017ad683,115,35,2,fill,leg,_35,When she said that she worked for the government she misled a juryman.,73,fill_35_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,36,0,fill,NULL,PennController,37,_Header_,End,1744583818471,595bee9282be5500017ad683,115,35,2,fill,leg,_35,When she said that she worked for the government she misled a juryman.,73,fill_35_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,36,0,fill,NULL,TextInput,q1,Final,When she said that she worked fore the government she misled a juryman.,1744583845137,595bee9282be5500017ad683,115,35,2,fill,leg,_35,When she said that she worked for the government she misled a juryman.,73,fill_35_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,36,0,fill,NULL,PennController,37,_Trial_,End,1744583845138,595bee9282be5500017ad683,115,35,2,fill,leg,_35,When she said that she worked for the government she misled a juryman.,73,fill_35_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,52,0,fill,NULL,PennController,53,_Trial_,Start,1744583845139,595bee9282be5500017ad683,131,51,2,fill,leg,_51,During the wedding%2C the cameraman was paid to follow a bridesmaid down the aisle with his camera.,91,fill_51_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,52,0,fill,NULL,PennController,53,_Header_,Start,1744583845139,595bee9282be5500017ad683,131,51,2,fill,leg,_51,During the wedding%2C the cameraman was paid to follow a bridesmaid down the aisle with his camera.,91,fill_51_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,52,0,fill,NULL,PennController,53,_Header_,End,1744583845139,595bee9282be5500017ad683,131,51,2,fill,leg,_51,During the wedding%2C the cameraman was paid to follow a bridesmaid down the aisle with his camera.,91,fill_51_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,52,0,fill,NULL,TextInput,q1,Final,During the wedding%2C the cameraman was paid to follow a bridesmaid down the aisle with his camera.,1744583869604,595bee9282be5500017ad683,131,51,2,fill,leg,_51,During the wedding%2C the cameraman was paid to follow a bridesmaid down the aisle with his camera.,91,fill_51_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,52,0,fill,NULL,PennController,53,_Trial_,End,1744583869604,595bee9282be5500017ad683,131,51,2,fill,leg,_51,During the wedding%2C the cameraman was paid to follow a bridesmaid down the aisle with his camera.,91,fill_51_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,51,0,fill,NULL,PennController,52,_Trial_,Start,1744583869606,595bee9282be5500017ad683,130,50,2,fill,leg,_50,The trainer filled a bag with ice for the hurt client.,47,fill_50_leg_sent_47.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,51,0,fill,NULL,PennController,52,_Header_,Start,1744583869606,595bee9282be5500017ad683,130,50,2,fill,leg,_50,The trainer filled a bag with ice for the hurt client.,47,fill_50_leg_sent_47.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,51,0,fill,NULL,PennController,52,_Header_,End,1744583869606,595bee9282be5500017ad683,130,50,2,fill,leg,_50,The trainer filled a bag with ice for the hurt client.,47,fill_50_leg_sent_47.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,51,0,fill,NULL,TextInput,q1,Final,The trainer filled a bag with ice for the hurt client.,1744583882771,595bee9282be5500017ad683,130,50,2,fill,leg,_50,The trainer filled a bag with ice for the hurt client.,47,fill_50_leg_sent_47.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,51,0,fill,NULL,PennController,52,_Trial_,End,1744583882771,595bee9282be5500017ad683,130,50,2,fill,leg,_50,The trainer filled a bag with ice for the hurt client.,47,fill_50_leg_sent_47.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,17,0,crit,NULL,PennController,18,_Trial_,Start,1744583882772,595bee9282be5500017ad683,96,16,2,crit,ill,_16,He decided to warm his boss about the issue.,77,crit_16_ill_sent_77.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,17,0,crit,NULL,PennController,18,_Header_,Start,1744583882772,595bee9282be5500017ad683,96,16,2,crit,ill,_16,He decided to warm his boss about the issue.,77,crit_16_ill_sent_77.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,17,0,crit,NULL,PennController,18,_Header_,End,1744583882772,595bee9282be5500017ad683,96,16,2,crit,ill,_16,He decided to warm his boss about the issue.,77,crit_16_ill_sent_77.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,17,0,crit,NULL,TextInput,q1,Final,He decided to warn his boss about the issue.,1744583899871,595bee9282be5500017ad683,96,16,2,crit,ill,_16,He decided to warm his boss about the issue.,77,crit_16_ill_sent_77.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,17,0,crit,NULL,PennController,18,_Trial_,End,1744583899872,595bee9282be5500017ad683,96,16,2,crit,ill,_16,He decided to warm his boss about the issue.,77,crit_16_ill_sent_77.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,41,0,fill,NULL,PennController,42,_Trial_,Start,1744583899872,595bee9282be5500017ad683,120,40,2,fill,leg,_40,Karen was irritated by the preacher%2C because she was used to shorter sermons.,73,fill_40_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,41,0,fill,NULL,PennController,42,_Header_,Start,1744583899872,595bee9282be5500017ad683,120,40,2,fill,leg,_40,Karen was irritated by the preacher%2C because she was used to shorter sermons.,73,fill_40_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,41,0,fill,NULL,PennController,42,_Header_,End,1744583899872,595bee9282be5500017ad683,120,40,2,fill,leg,_40,Karen was irritated by the preacher%2C because she was used to shorter sermons.,73,fill_40_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,41,0,fill,NULL,TextInput,q1,Final,Karen was irritated by tyhe preacher%2C because she was used to shorter sermons.,1744583922804,595bee9282be5500017ad683,120,40,2,fill,leg,_40,Karen was irritated by the preacher%2C because she was used to shorter sermons.,73,fill_40_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,41,0,fill,NULL,PennController,42,_Trial_,End,1744583922804,595bee9282be5500017ad683,120,40,2,fill,leg,_40,Karen was irritated by the preacher%2C because she was used to shorter sermons.,73,fill_40_leg_sent_73.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,58,0,fill,NULL,PennController,59,_Trial_,Start,1744583922805,595bee9282be5500017ad683,137,57,2,fill,leg,_57,The intern asked a programmer to edit the code because it was due the next day.,107,fill_57_leg_sent_107.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,58,0,fill,NULL,PennController,59,_Header_,Start,1744583922805,595bee9282be5500017ad683,137,57,2,fill,leg,_57,The intern asked a programmer to edit the code because it was due the next day.,107,fill_57_leg_sent_107.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,58,0,fill,NULL,PennController,59,_Header_,End,1744583922805,595bee9282be5500017ad683,137,57,2,fill,leg,_57,The intern asked a programmer to edit the code because it was due the next day.,107,fill_57_leg_sent_107.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,58,0,fill,NULL,TextInput,q1,Final,The intern asked a programmer to edit the code because it was due the next day.,1744583948953,595bee9282be5500017ad683,137,57,2,fill,leg,_57,The intern asked a programmer to edit the code because it was due the next day.,107,fill_57_leg_sent_107.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,58,0,fill,NULL,PennController,59,_Trial_,End,1744583948954,595bee9282be5500017ad683,137,57,2,fill,leg,_57,The intern asked a programmer to edit the code because it was due the next day.,107,fill_57_leg_sent_107.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,3,0,crit,NULL,PennController,4,_Trial_,Start,1744583948955,595bee9282be5500017ad683,82,2,2,crit,ill,_02,If the knight sees the beauty of the princess%2C his heart is going to smell.,8,crit_02_ill_sent_8.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,3,0,crit,NULL,PennController,4,_Header_,Start,1744583948955,595bee9282be5500017ad683,82,2,2,crit,ill,_02,If the knight sees the beauty of the princess%2C his heart is going to smell.,8,crit_02_ill_sent_8.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,3,0,crit,NULL,PennController,4,_Header_,End,1744583948955,595bee9282be5500017ad683,82,2,2,crit,ill,_02,If the knight sees the beauty of the princess%2C his heart is going to smell.,8,crit_02_ill_sent_8.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,3,0,crit,NULL,TextInput,q1,Final,If the knight see the beauty of the princess%2C his heart is going to smell.,1744583976735,595bee9282be5500017ad683,82,2,2,crit,ill,_02,If the knight sees the beauty of the princess%2C his heart is going to smell.,8,crit_02_ill_sent_8.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,3,0,crit,NULL,PennController,4,_Trial_,End,1744583976735,595bee9282be5500017ad683,82,2,2,crit,ill,_02,If the knight sees the beauty of the princess%2C his heart is going to smell.,8,crit_02_ill_sent_8.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,27,0,fill,NULL,PennController,28,_Trial_,Start,1744583976736,595bee9282be5500017ad683,106,26,2,fill,leg,_26,For several months the secret agent followed a baroness.,89,fill_26_leg_sent_89.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,27,0,fill,NULL,PennController,28,_Header_,Start,1744583976736,595bee9282be5500017ad683,106,26,2,fill,leg,_26,For several months the secret agent followed a baroness.,89,fill_26_leg_sent_89.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,27,0,fill,NULL,PennController,28,_Header_,End,1744583976736,595bee9282be5500017ad683,106,26,2,fill,leg,_26,For several months the secret agent followed a baroness.,89,fill_26_leg_sent_89.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,27,0,fill,NULL,TextInput,q1,Final,For several months the secret agent followed a baroness.,1744583996285,595bee9282be5500017ad683,106,26,2,fill,leg,_26,For several months the secret agent followed a baroness.,89,fill_26_leg_sent_89.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,27,0,fill,NULL,PennController,28,_Trial_,End,1744583996285,595bee9282be5500017ad683,106,26,2,fill,leg,_26,For several months the secret agent followed a baroness.,89,fill_26_leg_sent_89.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,60,0,fill,NULL,PennController,61,_Trial_,Start,1744583996286,595bee9282be5500017ad683,139,59,2,fill,leg,_59,The beekeeper carefully selected a honeycomb from a hive of swarming bees.,91,fill_59_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,60,0,fill,NULL,PennController,61,_Header_,Start,1744583996286,595bee9282be5500017ad683,139,59,2,fill,leg,_59,The beekeeper carefully selected a honeycomb from a hive of swarming bees.,91,fill_59_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,60,0,fill,NULL,PennController,61,_Header_,End,1744583996286,595bee9282be5500017ad683,139,59,2,fill,leg,_59,The beekeeper carefully selected a honeycomb from a hive of swarming bees.,91,fill_59_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,60,0,fill,NULL,TextInput,q1,Final,The beekeeper carefully selected a honeycomb from a hive of swarming bees.,1744584021352,595bee9282be5500017ad683,139,59,2,fill,leg,_59,The beekeeper carefully selected a honeycomb from a hive of swarming bees.,91,fill_59_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,60,0,fill,NULL,PennController,61,_Trial_,End,1744584021352,595bee9282be5500017ad683,139,59,2,fill,leg,_59,The beekeeper carefully selected a honeycomb from a hive of swarming bees.,91,fill_59_leg_sent_91.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,26,0,fill,NULL,PennController,27,_Trial_,Start,1744584021354,595bee9282be5500017ad683,105,25,2,fill,leg,_25,After the earthquake%2C the toddler held a teddybear because he was scared.,83,fill_25_leg_sent_83.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,26,0,fill,NULL,PennController,27,_Header_,Start,1744584021354,595bee9282be5500017ad683,105,25,2,fill,leg,_25,After the earthquake%2C the toddler held a teddybear because he was scared.,83,fill_25_leg_sent_83.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,26,0,fill,NULL,PennController,27,_Header_,End,1744584021354,595bee9282be5500017ad683,105,25,2,fill,leg,_25,After the earthquake%2C the toddler held a teddybear because he was scared.,83,fill_25_leg_sent_83.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,26,0,fill,NULL,TextInput,q1,Final,After the earthquake%2C the toddler held a teddybear because he was scared.,1744584044616,595bee9282be5500017ad683,105,25,2,fill,leg,_25,After the earthquake%2C the toddler held a teddybear because he was scared.,83,fill_25_leg_sent_83.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,26,0,fill,NULL,PennController,27,_Trial_,End,1744584044616,595bee9282be5500017ad683,105,25,2,fill,leg,_25,After the earthquake%2C the toddler held a teddybear because he was scared.,83,fill_25_leg_sent_83.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,16,0,crit,NULL,PennController,17,_Trial_,Start,1744584044618,595bee9282be5500017ad683,95,15,2,crit,ill,_15,Jamila halted an onion because using a full one was unnecessary.,104,crit_15_ill_sent_104.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,16,0,crit,NULL,PennController,17,_Header_,Start,1744584044618,595bee9282be5500017ad683,95,15,2,crit,ill,_15,Jamila halted an onion because using a full one was unnecessary.,104,crit_15_ill_sent_104.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,16,0,crit,NULL,PennController,17,_Header_,End,1744584044618,595bee9282be5500017ad683,95,15,2,crit,ill,_15,Jamila halted an onion because using a full one was unnecessary.,104,crit_15_ill_sent_104.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,16,0,crit,NULL,TextInput,q1,Final,Jamila halted an onion because using a full one was unneccessary.,1744584067616,595bee9282be5500017ad683,95,15,2,crit,ill,_15,Jamila halted an onion because using a full one was unnecessary.,104,crit_15_ill_sent_104.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,16,0,crit,NULL,PennController,17,_Trial_,End,1744584067616,595bee9282be5500017ad683,95,15,2,crit,ill,_15,Jamila halted an onion because using a full one was unnecessary.,104,crit_15_ill_sent_104.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,47,0,fill,NULL,PennController,48,_Trial_,Start,1744584067618,595bee9282be5500017ad683,126,46,2,fill,leg,_46,Because the victim's motorcycle had been destroyed%2C the insurer paid him.,43,fill_46_leg_sent_43.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,47,0,fill,NULL,PennController,48,_Header_,Start,1744584067618,595bee9282be5500017ad683,126,46,2,fill,leg,_46,Because the victim's motorcycle had been destroyed%2C the insurer paid him.,43,fill_46_leg_sent_43.png,NULL
1744586734,20fc610a4c308799f2f7cfd24025ba8e,PennController,47,0,fill,NULL,PennController,48,_Header_,End,1744584067618,595bee9282be5500017ad683,126,46,2,fill,leg,_46,Because the victim's motorcycle had been destroyed%2C the insurer paid him.,43,fill_46_leg_sent_43.png,NULL
